videoId,title,description,publishedAt,tags,categoryId,defaultLanguage,defaultAudioLanguage,thumbnails,duration,viewCount,likeCount,commentCount,privacyStatus,channelId,channelTitle,channelDescription,channelCountry,channelThumbnail,subscriberCount,videoCount
YHV6Fmyv2hE,Polish Lessons -- Unit 5,"My plan is to produce one short video for every letter and every sound of the Polish Language.

At the end there will be approximately 45 videos, every one of them containing 17 words.

So theoretically somebody, who would spend 45 minutes watching all of them, would have at least a swift contact with 765 Polish words (mainly substantives)

There is a myth that the Polish Language is one of the most difficult to learn. I don't believe it anymore after meeting and speaking to a lot of students who after learning Polish for six months or so - mastered this language to a remarkable degree.

My theory is that the Polish Language appears very difficult at the beginning but after somebody manages to reach a certain point of knowledge - this language becomes unexpectedly easy to speak - because obviously it is a very intuitive and ""judge by the ear"" language.

After reaching a certain point you just know how to say it (how to decline and so) because it seems to sound either good or not.

So this is why I think, that anybody who would like to learn Polish should invest quite an ample time to ""get used"" to it.

Those 45 minutes of the Polish alphabet are supposed to be the first introduction to this foreign language. It should help to understand how Polish should be pronounced as well as to learn some first Polish words.

It should give you the general idea of how the Polish language sounds like.

In the next level we will deal with most common verbs. We will look at how they sound and function.

I dedicate this course to Carina and Manuel who are trying to learn Polish. I hope I can help you. You can imagine how happy I would be to speak Polish with you.",2007-05-18T16:16:26Z,"['medien', 'ag', 'schillergymnasium', 'muenster', 'münster', 'solarnet', 'international', 'language', 'course', 'polnisch', 'polski']",26,en,en,https://i.ytimg.com/vi/YHV6Fmyv2hE/default.jpg,PT1M3S,107123,151,19,public,UCqcBu0YyEJH4vfKR--97cng,Easy Languages,"Easy Languages is a global video and podcast project that brings real-world language to life — as it’s spoken in the streets, at home, and among friends.
Our mission is to make language learning fun, authentic, and accessible by showing people speaking naturally in their everyday environments. 🌍✨
We focus on street interviews and spontaneous conversations, all subtitled in both the original language and English — so you can learn with context and confidence.

The Easy Languages network currently includes 16 YouTube channels in French, Spanish, English, German, Italian, Arabic, Portuguese, Polish, Czech, Russian, Greek, Catalan, Dutch, Turkish, and Qazaq:
Check out all our channels below!  👇

While each of these languages has its own dedicated channel, this main channel features content for language lovers in general — including videos on learning strategies, multilingual themes, and emerging languages that don’t yet have their own home.
",DE,https://yt3.ggpht.com/ytc/AIdro_kx83_wwoCXhqWgBw4RuB95RuL1g8DjNxyIf6aYt-yaPqI=s88-c-k-c0x00ffffff-no-rj,1470000,2728
Yi2GVVtbxNE,Polish Lessons -- Unit 4,"My plan is to produce one short video for every letter and every sound of the Polish Language.

At the end there will be approximately 45 videos, every one of them containing 17 words.

So theoretically somebody, who would spend 45 minutes watching all of them, would have at least a swift contact with 765 Polish words (mainly substantives)

There is a myth that the Polish Language is one of the most difficult to learn. I don't believe it anymore after meeting and speaking to a lot of students who after learning Polish for six months or so - mastered this language to a remarkable degree.

My theory is that the Polish Language appears very difficult at the beginning but after somebody manages to reach a certain point of knowledge - this language becomes unexpectedly easy to speak - because obviously it is a very intuitive and ""judge by the ear"" language.

After reaching a certain point you just know how to say it (how to decline and so) because it seems to sound either good or not.

So this is why I think, that anybody who would like to learn Polish should invest quite an ample time to ""get used"" to it.

Those 45 minutes of the Polish alphabet are supposed to be the first introduction to this foreign language. It should help to understand how Polish should be pronounced as well as to learn some first Polish words.

It should give you the general idea of how the Polish language sounds like.

In the next level we will deal with most common verbs. We will look at how they sound and function.

I dedicate this course to Carina and Manuel who are trying to learn Polish. I hope I can help you. You can imagine how happy I would be to speak Polish with you.",2007-05-17T20:24:07Z,"['medien', 'ag', 'schillergymnasium', 'muenster', 'münster', 'solarnet', 'international', 'language', 'course', 'polnisch', 'polski']",26,en,en,https://i.ytimg.com/vi/Yi2GVVtbxNE/default.jpg,PT1M4S,115390,149,10,public,UCqcBu0YyEJH4vfKR--97cng,Easy Languages,"Easy Languages is a global video and podcast project that brings real-world language to life — as it’s spoken in the streets, at home, and among friends.
Our mission is to make language learning fun, authentic, and accessible by showing people speaking naturally in their everyday environments. 🌍✨
We focus on street interviews and spontaneous conversations, all subtitled in both the original language and English — so you can learn with context and confidence.

The Easy Languages network currently includes 16 YouTube channels in French, Spanish, English, German, Italian, Arabic, Portuguese, Polish, Czech, Russian, Greek, Catalan, Dutch, Turkish, and Qazaq:
Check out all our channels below!  👇

While each of these languages has its own dedicated channel, this main channel features content for language lovers in general — including videos on learning strategies, multilingual themes, and emerging languages that don’t yet have their own home.
",DE,https://yt3.ggpht.com/ytc/AIdro_kx83_wwoCXhqWgBw4RuB95RuL1g8DjNxyIf6aYt-yaPqI=s88-c-k-c0x00ffffff-no-rj,1470000,2728
i5J8UuypghQ,youtube films in forum,"Hello Friends,
I'm going to show you how to present the youtube films directly in our forum...",2007-05-16T16:10:58Z,"['medien', 'ag', 'muenster', 'münster', 'schillergymnasium', 'solarnet', 'international']",26,en,en,https://i.ytimg.com/vi/i5J8UuypghQ/default.jpg,PT2M26S,1197,6,1,public,UCqcBu0YyEJH4vfKR--97cng,Easy Languages,"Easy Languages is a global video and podcast project that brings real-world language to life — as it’s spoken in the streets, at home, and among friends.
Our mission is to make language learning fun, authentic, and accessible by showing people speaking naturally in their everyday environments. 🌍✨
We focus on street interviews and spontaneous conversations, all subtitled in both the original language and English — so you can learn with context and confidence.

The Easy Languages network currently includes 16 YouTube channels in French, Spanish, English, German, Italian, Arabic, Portuguese, Polish, Czech, Russian, Greek, Catalan, Dutch, Turkish, and Qazaq:
Check out all our channels below!  👇

While each of these languages has its own dedicated channel, this main channel features content for language lovers in general — including videos on learning strategies, multilingual themes, and emerging languages that don’t yet have their own home.
",DE,https://yt3.ggpht.com/ytc/AIdro_kx83_wwoCXhqWgBw4RuB95RuL1g8DjNxyIf6aYt-yaPqI=s88-c-k-c0x00ffffff-no-rj,1470000,2728
UotCa_WgLuc,Polish Lessons -- Unit 3,"My plan is to produce one short video for every letter and every sound of the Polish Language.

At the end there will be approximately 45 videos, every one of them containing 17 words.

So theoretically somebody, who would spend 45 minutes watching all of them, would have at least a swift contact with 765 Polish words (mainly substantives)

There is a myth that the Polish Language is one of the most difficult to learn. I don't believe it anymore after meeting and speaking to a lot of students who after learning Polish for six months or so - mastered this language to a remarkable degree.

My theory is that the Polish Language appears very difficult at the beginning but after somebody manages to reach a certain point of knowledge - this language becomes unexpectedly easy to speak - because obviously it is a very intuitive and ""judge by the ear"" language.

After reaching a certain point you just know how to say it (how to decline and so) because it seems to sound either good or not.

So this is why I think, that anybody who would like to learn Polish should invest quite an ample time to ""get used"" to it.

Those 45 minutes of the Polish alphabet are supposed to be the first introduction to this foreign language. It should help to understand how Polish should be pronounced as well as to learn some first Polish words.

It should give you the general idea of how the Polish language sounds like.

In the next level we will deal with most common verbs. We will look at how they sound and function.

I dedicate this course to Carina and Manuel who are trying to learn Polish. I hope I can help you. You can imagine how happy I would be to speak Polish with you.",2007-05-15T17:52:05Z,"['medien', 'ag', 'schillergymnasium', 'muenster', 'münster', 'solarnet', 'international', 'language', 'course', 'polnisch', 'polski']",26,en,en,https://i.ytimg.com/vi/UotCa_WgLuc/default.jpg,PT1M3S,180821,253,66,public,UCqcBu0YyEJH4vfKR--97cng,Easy Languages,"Easy Languages is a global video and podcast project that brings real-world language to life — as it’s spoken in the streets, at home, and among friends.
Our mission is to make language learning fun, authentic, and accessible by showing people speaking naturally in their everyday environments. 🌍✨
We focus on street interviews and spontaneous conversations, all subtitled in both the original language and English — so you can learn with context and confidence.

The Easy Languages network currently includes 16 YouTube channels in French, Spanish, English, German, Italian, Arabic, Portuguese, Polish, Czech, Russian, Greek, Catalan, Dutch, Turkish, and Qazaq:
Check out all our channels below!  👇

While each of these languages has its own dedicated channel, this main channel features content for language lovers in general — including videos on learning strategies, multilingual themes, and emerging languages that don’t yet have their own home.
",DE,https://yt3.ggpht.com/ytc/AIdro_kx83_wwoCXhqWgBw4RuB95RuL1g8DjNxyIf6aYt-yaPqI=s88-c-k-c0x00ffffff-no-rj,1470000,2728
xm2yB7BlbDQ,Polish Lessons Unit 2,"My plan is to produce one short video for every letter and every sound of the Polish Language.

At the end there will be approximately 45 videos, every one of them containing 17 words.

So theoretically somebody, who would spend 45 minutes watching all of them, would have at least a swift contact with 765 Polish words (mainly substantives)

There is a myth that the Polish Language is one of the most difficult to learn. I don't believe it anymore after meeting and speaking to a lot of students who after learning Polish for six months or so - mastered this language to a remarkable degree.

My theory is that the Polish Language appears very difficult at the beginning but after somebody manages to reach a certain point of knowledge - this language becomes unexpectedly easy to speak - because obviously it is a very intuitive and ""judge by the ear"" language.

After reaching a certain point you just know how to say it (how to decline and so) because it seems to sound either good or not.

So this is why I think, that anybody who would like to learn Polish should invest quite an ample time to ""get used"" to it.

Those 45 minutes of the Polish alphabet are supposed to be the first introduction to this foreign language. It should help to understand how Polish should be pronounced as well as to learn some first Polish words.

It should give you the general idea of how the Polish language sounds like.

In the next level we will deal with most common verbs. We will look at how they sound and function.

I dedicate this course to Carina and Manuel who are trying to learn Polish. I hope I can help you. You can imagine how happy I would be to speak Polish with you.",2007-05-15T12:05:43Z,"['median', 'ag', 'münster', 'schillergymnasium', 'solarnet', 'international', 'language', 'course', 'polnisch', 'polski']",26,en,en,https://i.ytimg.com/vi/xm2yB7BlbDQ/default.jpg,PT1M3S,215924,314,63,public,UCqcBu0YyEJH4vfKR--97cng,Easy Languages,"Easy Languages is a global video and podcast project that brings real-world language to life — as it’s spoken in the streets, at home, and among friends.
Our mission is to make language learning fun, authentic, and accessible by showing people speaking naturally in their everyday environments. 🌍✨
We focus on street interviews and spontaneous conversations, all subtitled in both the original language and English — so you can learn with context and confidence.

The Easy Languages network currently includes 16 YouTube channels in French, Spanish, English, German, Italian, Arabic, Portuguese, Polish, Czech, Russian, Greek, Catalan, Dutch, Turkish, and Qazaq:
Check out all our channels below!  👇

While each of these languages has its own dedicated channel, this main channel features content for language lovers in general — including videos on learning strategies, multilingual themes, and emerging languages that don’t yet have their own home.
",DE,https://yt3.ggpht.com/ytc/AIdro_kx83_wwoCXhqWgBw4RuB95RuL1g8DjNxyIf6aYt-yaPqI=s88-c-k-c0x00ffffff-no-rj,1470000,2728
6s-vMd_pBks,Polish Pronunciation Guide Unit 1,"Please check the list of all videos supporting learing of Polish here: http://www.solarnet.tv/forum/index.php?topic=27584.0

I dedicate this course to Carina and Manuel who are trying to learn Polish. I hope I can help you. You can imagine how happy I would be to speak Polish with you.",2007-05-14T10:52:58Z,"['Poland', 'Polish', 'Learn', 'Language', 'Video', 'Course', 'Polski', 'Polska', 'school', 'medien', 'ag', 'schillergymnasium', 'muenster', 'solarnet', 'international', 'course', 'polnisch', 'pronunciation', 'guide', 'the', 'global', 'experience', 'Educational', 'Lesson', 'Teacher', 'Tutorial']",27,en,en,https://i.ytimg.com/vi/6s-vMd_pBks/default.jpg,PT3M2S,669801,2827,487,public,UCqcBu0YyEJH4vfKR--97cng,Easy Languages,"Easy Languages is a global video and podcast project that brings real-world language to life — as it’s spoken in the streets, at home, and among friends.
Our mission is to make language learning fun, authentic, and accessible by showing people speaking naturally in their everyday environments. 🌍✨
We focus on street interviews and spontaneous conversations, all subtitled in both the original language and English — so you can learn with context and confidence.

The Easy Languages network currently includes 16 YouTube channels in French, Spanish, English, German, Italian, Arabic, Portuguese, Polish, Czech, Russian, Greek, Catalan, Dutch, Turkish, and Qazaq:
Check out all our channels below!  👇

While each of these languages has its own dedicated channel, this main channel features content for language lovers in general — including videos on learning strategies, multilingual themes, and emerging languages that don’t yet have their own home.
",DE,https://yt3.ggpht.com/ytc/AIdro_kx83_wwoCXhqWgBw4RuB95RuL1g8DjNxyIf6aYt-yaPqI=s88-c-k-c0x00ffffff-no-rj,1470000,2728
8Wzw0G6NaQU,About those two... blooper (2),"Blooper on the set to the ""About those two..."" Film.",2007-05-11T16:30:17Z,"['medien', 'ag', 'münster', 'muenster', 'schillergymnasium', 'solar', 'net', 'international', 'namibia', 'poland', 'germany', 'film', 'project']",24,en,en,https://i.ytimg.com/vi/8Wzw0G6NaQU/default.jpg,PT5S,199,0,0,public,UCqcBu0YyEJH4vfKR--97cng,Easy Languages,"Easy Languages is a global video and podcast project that brings real-world language to life — as it’s spoken in the streets, at home, and among friends.
Our mission is to make language learning fun, authentic, and accessible by showing people speaking naturally in their everyday environments. 🌍✨
We focus on street interviews and spontaneous conversations, all subtitled in both the original language and English — so you can learn with context and confidence.

The Easy Languages network currently includes 16 YouTube channels in French, Spanish, English, German, Italian, Arabic, Portuguese, Polish, Czech, Russian, Greek, Catalan, Dutch, Turkish, and Qazaq:
Check out all our channels below!  👇

While each of these languages has its own dedicated channel, this main channel features content for language lovers in general — including videos on learning strategies, multilingual themes, and emerging languages that don’t yet have their own home.
",DE,https://yt3.ggpht.com/ytc/AIdro_kx83_wwoCXhqWgBw4RuB95RuL1g8DjNxyIf6aYt-yaPqI=s88-c-k-c0x00ffffff-no-rj,1470000,2728
0fs3TJNdMIo,About those two... blooper (1),"Blooper on the set to the ""About those two..."" Film.",2007-05-11T15:51:13Z,"['medien', 'ag', 'münster', 'muenster', 'schillergymnasium', 'solar', 'net', 'international', 'namibia', 'poland', 'germany', 'film', 'project']",24,en,en,https://i.ytimg.com/vi/0fs3TJNdMIo/default.jpg,PT12S,265,1,0,public,UCqcBu0YyEJH4vfKR--97cng,Easy Languages,"Easy Languages is a global video and podcast project that brings real-world language to life — as it’s spoken in the streets, at home, and among friends.
Our mission is to make language learning fun, authentic, and accessible by showing people speaking naturally in their everyday environments. 🌍✨
We focus on street interviews and spontaneous conversations, all subtitled in both the original language and English — so you can learn with context and confidence.

The Easy Languages network currently includes 16 YouTube channels in French, Spanish, English, German, Italian, Arabic, Portuguese, Polish, Czech, Russian, Greek, Catalan, Dutch, Turkish, and Qazaq:
Check out all our channels below!  👇

While each of these languages has its own dedicated channel, this main channel features content for language lovers in general — including videos on learning strategies, multilingual themes, and emerging languages that don’t yet have their own home.
",DE,https://yt3.ggpht.com/ytc/AIdro_kx83_wwoCXhqWgBw4RuB95RuL1g8DjNxyIf6aYt-yaPqI=s88-c-k-c0x00ffffff-no-rj,1470000,2728
ZQA0RiKH7Js,Koran in meinem Herzen,"Die Schüler des Literaturkurses im Schillergymnasium stellen ihren pakistanischen Mitschüler Muzafar Nawaz in einem Kurzfilm im Cinema im Rahmen der Reihe Münster- Globale Stadt vor.

Im Film selber wurde Muzafars Leben in Deutschland, aber besonders seine Bindung zum Islam portraitiert. Er stellt in Interviewstücken seine Religiösität dar und bringt den Islam damit vielen Menschen, die zuvor wenig darüber wussten, näher.",2007-04-23T21:35:23Z,"['Medien', 'AG', 'Münster', 'Schillergymnasium', 'Globale', 'Stadt', 'Cinema', 'Solarnet', 'International']",22,de,de,https://i.ytimg.com/vi/ZQA0RiKH7Js/default.jpg,PT12M34S,5873,47,3,public,UCqcBu0YyEJH4vfKR--97cng,Easy Languages,"Easy Languages is a global video and podcast project that brings real-world language to life — as it’s spoken in the streets, at home, and among friends.
Our mission is to make language learning fun, authentic, and accessible by showing people speaking naturally in their everyday environments. 🌍✨
We focus on street interviews and spontaneous conversations, all subtitled in both the original language and English — so you can learn with context and confidence.

The Easy Languages network currently includes 16 YouTube channels in French, Spanish, English, German, Italian, Arabic, Portuguese, Polish, Czech, Russian, Greek, Catalan, Dutch, Turkish, and Qazaq:
Check out all our channels below!  👇

While each of these languages has its own dedicated channel, this main channel features content for language lovers in general — including videos on learning strategies, multilingual themes, and emerging languages that don’t yet have their own home.
",DE,https://yt3.ggpht.com/ytc/AIdro_kx83_wwoCXhqWgBw4RuB95RuL1g8DjNxyIf6aYt-yaPqI=s88-c-k-c0x00ffffff-no-rj,1470000,2728
42_ETL7RCxc,About those two... practise scene 2,"Practise for the filmproject ""About those two who stole the moon""",2007-02-27T12:13:58Z,"['About', 'those', 'two', 'who', 'stole', 'the', 'moon', 'Baumgartsbrunn', 'Namibia']",1,en,en,https://i.ytimg.com/vi/42_ETL7RCxc/default.jpg,PT1M8S,449,5,1,public,UCqcBu0YyEJH4vfKR--97cng,Easy Languages,"Easy Languages is a global video and podcast project that brings real-world language to life — as it’s spoken in the streets, at home, and among friends.
Our mission is to make language learning fun, authentic, and accessible by showing people speaking naturally in their everyday environments. 🌍✨
We focus on street interviews and spontaneous conversations, all subtitled in both the original language and English — so you can learn with context and confidence.

The Easy Languages network currently includes 16 YouTube channels in French, Spanish, English, German, Italian, Arabic, Portuguese, Polish, Czech, Russian, Greek, Catalan, Dutch, Turkish, and Qazaq:
Check out all our channels below!  👇

While each of these languages has its own dedicated channel, this main channel features content for language lovers in general — including videos on learning strategies, multilingual themes, and emerging languages that don’t yet have their own home.
",DE,https://yt3.ggpht.com/ytc/AIdro_kx83_wwoCXhqWgBw4RuB95RuL1g8DjNxyIf6aYt-yaPqI=s88-c-k-c0x00ffffff-no-rj,1470000,2728
o7XVv9uUNMU,About those two... practise scene 1,two boys in the school village of baumgartsbrunn in namibia,2007-02-27T12:02:02Z,"['two', 'boys', 'namibia', 'baumgartsbrunn']",2,en,en,https://i.ytimg.com/vi/o7XVv9uUNMU/default.jpg,PT1M29S,685,5,,public,UCqcBu0YyEJH4vfKR--97cng,Easy Languages,"Easy Languages is a global video and podcast project that brings real-world language to life — as it’s spoken in the streets, at home, and among friends.
Our mission is to make language learning fun, authentic, and accessible by showing people speaking naturally in their everyday environments. 🌍✨
We focus on street interviews and spontaneous conversations, all subtitled in both the original language and English — so you can learn with context and confidence.

The Easy Languages network currently includes 16 YouTube channels in French, Spanish, English, German, Italian, Arabic, Portuguese, Polish, Czech, Russian, Greek, Catalan, Dutch, Turkish, and Qazaq:
Check out all our channels below!  👇

While each of these languages has its own dedicated channel, this main channel features content for language lovers in general — including videos on learning strategies, multilingual themes, and emerging languages that don’t yet have their own home.
",DE,https://yt3.ggpht.com/ytc/AIdro_kx83_wwoCXhqWgBw4RuB95RuL1g8DjNxyIf6aYt-yaPqI=s88-c-k-c0x00ffffff-no-rj,1470000,2728
SctO0mXdLpQ,national anthem,german exchange students,2007-02-13T21:17:09Z,"['german', 'national', 'anthem']",10,en,en,https://i.ytimg.com/vi/SctO0mXdLpQ/default.jpg,PT54S,3218,11,6,public,UCqcBu0YyEJH4vfKR--97cng,Easy Languages,"Easy Languages is a global video and podcast project that brings real-world language to life — as it’s spoken in the streets, at home, and among friends.
Our mission is to make language learning fun, authentic, and accessible by showing people speaking naturally in their everyday environments. 🌍✨
We focus on street interviews and spontaneous conversations, all subtitled in both the original language and English — so you can learn with context and confidence.

The Easy Languages network currently includes 16 YouTube channels in French, Spanish, English, German, Italian, Arabic, Portuguese, Polish, Czech, Russian, Greek, Catalan, Dutch, Turkish, and Qazaq:
Check out all our channels below!  👇

While each of these languages has its own dedicated channel, this main channel features content for language lovers in general — including videos on learning strategies, multilingual themes, and emerging languages that don’t yet have their own home.
",DE,https://yt3.ggpht.com/ytc/AIdro_kx83_wwoCXhqWgBw4RuB95RuL1g8DjNxyIf6aYt-yaPqI=s88-c-k-c0x00ffffff-no-rj,1470000,2728
LMorpLpAV4w,Nam Dancing 1,german student group dacing in Namibia,2007-02-13T19:14:48Z,['dancing'],10,en,und,https://i.ytimg.com/vi/LMorpLpAV4w/default.jpg,PT43S,588,3,0,public,UCqcBu0YyEJH4vfKR--97cng,Easy Languages,"Easy Languages is a global video and podcast project that brings real-world language to life — as it’s spoken in the streets, at home, and among friends.
Our mission is to make language learning fun, authentic, and accessible by showing people speaking naturally in their everyday environments. 🌍✨
We focus on street interviews and spontaneous conversations, all subtitled in both the original language and English — so you can learn with context and confidence.

The Easy Languages network currently includes 16 YouTube channels in French, Spanish, English, German, Italian, Arabic, Portuguese, Polish, Czech, Russian, Greek, Catalan, Dutch, Turkish, and Qazaq:
Check out all our channels below!  👇

While each of these languages has its own dedicated channel, this main channel features content for language lovers in general — including videos on learning strategies, multilingual themes, and emerging languages that don’t yet have their own home.
",DE,https://yt3.ggpht.com/ytc/AIdro_kx83_wwoCXhqWgBw4RuB95RuL1g8DjNxyIf6aYt-yaPqI=s88-c-k-c0x00ffffff-no-rj,1470000,2728
Gb8Bi3hQp90,We children from Baumgartsbrunn,"A film by Agnieszka Blazynska

We did this film two years ago. Agnieszka Blazynska has written the comment and it shows her perception of the project. The film has helped us to get 50000 Euro from the ""One Heart for Children"" Foundation for the renovation of the hostels of the students. Which was a central theme of the Aga's film. We've made three language versions of the film: Polish (spoken by Aga), German (spoken by a professional speaker) and English (spoken by Cari)",2007-01-20T01:17:51Z,"['medien', 'ag', 'münster', 'muenster', 'schillergymnasium', 'solar', 'net', 'international', 'polen', 'namibia', 'katowice', 'grupa', 'interaktywna', 'palac']",19,en,en,https://i.ytimg.com/vi/Gb8Bi3hQp90/default.jpg,PT22M8S,4156,13,1,public,UCqcBu0YyEJH4vfKR--97cng,Easy Languages,"Easy Languages is a global video and podcast project that brings real-world language to life — as it’s spoken in the streets, at home, and among friends.
Our mission is to make language learning fun, authentic, and accessible by showing people speaking naturally in their everyday environments. 🌍✨
We focus on street interviews and spontaneous conversations, all subtitled in both the original language and English — so you can learn with context and confidence.

The Easy Languages network currently includes 16 YouTube channels in French, Spanish, English, German, Italian, Arabic, Portuguese, Polish, Czech, Russian, Greek, Catalan, Dutch, Turkish, and Qazaq:
Check out all our channels below!  👇

While each of these languages has its own dedicated channel, this main channel features content for language lovers in general — including videos on learning strategies, multilingual themes, and emerging languages that don’t yet have their own home.
",DE,https://yt3.ggpht.com/ytc/AIdro_kx83_wwoCXhqWgBw4RuB95RuL1g8DjNxyIf6aYt-yaPqI=s88-c-k-c0x00ffffff-no-rj,1470000,2728
Z7fvdi0K-ek,the daughter - credits,credits to THE DAUGHTER,2007-01-18T17:15:19Z,"['medien', 'ag', 'muenster', 'schillergymnasium', 'Fight', 'Fairy', 'Tale', 'Knight', 'Indian', 'Nightwish', 'Mettalica', 'Combat', 'Fun', 'Comedy', 'Solar', 'Net']",25,en,en,https://i.ytimg.com/vi/Z7fvdi0K-ek/default.jpg,PT6M8S,271,2,0,public,UCqcBu0YyEJH4vfKR--97cng,Easy Languages,"Easy Languages is a global video and podcast project that brings real-world language to life — as it’s spoken in the streets, at home, and among friends.
Our mission is to make language learning fun, authentic, and accessible by showing people speaking naturally in their everyday environments. 🌍✨
We focus on street interviews and spontaneous conversations, all subtitled in both the original language and English — so you can learn with context and confidence.

The Easy Languages network currently includes 16 YouTube channels in French, Spanish, English, German, Italian, Arabic, Portuguese, Polish, Czech, Russian, Greek, Catalan, Dutch, Turkish, and Qazaq:
Check out all our channels below!  👇

While each of these languages has its own dedicated channel, this main channel features content for language lovers in general — including videos on learning strategies, multilingual themes, and emerging languages that don’t yet have their own home.
",DE,https://yt3.ggpht.com/ytc/AIdro_kx83_wwoCXhqWgBw4RuB95RuL1g8DjNxyIf6aYt-yaPqI=s88-c-k-c0x00ffffff-no-rj,1470000,2728
lYV9WjiI8SA,"Interview with Conrad Roedern, Solar Age, Namibia","Interview mit Conrad Roedern, Managing Director & Company Founder der Solar Age Firma in Namibia",2007-01-18T14:59:49Z,"['medien', 'ag', 'münster', 'muenster', 'schillergymnasium', 'solar', 'net', 'international']",26,de,de,https://i.ytimg.com/vi/lYV9WjiI8SA/default.jpg,PT9M54S,1209,10,0,public,UCqcBu0YyEJH4vfKR--97cng,Easy Languages,"Easy Languages is a global video and podcast project that brings real-world language to life — as it’s spoken in the streets, at home, and among friends.
Our mission is to make language learning fun, authentic, and accessible by showing people speaking naturally in their everyday environments. 🌍✨
We focus on street interviews and spontaneous conversations, all subtitled in both the original language and English — so you can learn with context and confidence.

The Easy Languages network currently includes 16 YouTube channels in French, Spanish, English, German, Italian, Arabic, Portuguese, Polish, Czech, Russian, Greek, Catalan, Dutch, Turkish, and Qazaq:
Check out all our channels below!  👇

While each of these languages has its own dedicated channel, this main channel features content for language lovers in general — including videos on learning strategies, multilingual themes, and emerging languages that don’t yet have their own home.
",DE,https://yt3.ggpht.com/ytc/AIdro_kx83_wwoCXhqWgBw4RuB95RuL1g8DjNxyIf6aYt-yaPqI=s88-c-k-c0x00ffffff-no-rj,1470000,2728
u_-RsVdbhbo,Men Choir at the Cross of Nails Church in Baumgartsbrunn,"The video was made during the Church Service at the Cross of Nails Church in the Primary School in Baumgartsbrunn / Namibia.
 
You can find the film report from our visit to Baumgartsbrunn in my account.
 
I couldn't place this gig in my reports so I just show it like it is.
 
Regrettably I don't know their names. They are former students of the primary school, one of them is a hostel father, the other a craftsman.

The men just improvise creating some kind of a modern art of the traditional church choir singing.",2007-01-18T10:35:25Z,"['medien', 'ag', 'münster', 'muenster', 'namibia', 'baumgartsbrunn', 'solar', 'net', 'international']",19,en,en,https://i.ytimg.com/vi/u_-RsVdbhbo/default.jpg,PT3M40S,2953,7,4,public,UCqcBu0YyEJH4vfKR--97cng,Easy Languages,"Easy Languages is a global video and podcast project that brings real-world language to life — as it’s spoken in the streets, at home, and among friends.
Our mission is to make language learning fun, authentic, and accessible by showing people speaking naturally in their everyday environments. 🌍✨
We focus on street interviews and spontaneous conversations, all subtitled in both the original language and English — so you can learn with context and confidence.

The Easy Languages network currently includes 16 YouTube channels in French, Spanish, English, German, Italian, Arabic, Portuguese, Polish, Czech, Russian, Greek, Catalan, Dutch, Turkish, and Qazaq:
Check out all our channels below!  👇

While each of these languages has its own dedicated channel, this main channel features content for language lovers in general — including videos on learning strategies, multilingual themes, and emerging languages that don’t yet have their own home.
",DE,https://yt3.ggpht.com/ytc/AIdro_kx83_wwoCXhqWgBw4RuB95RuL1g8DjNxyIf6aYt-yaPqI=s88-c-k-c0x00ffffff-no-rj,1470000,2728
kEOEMPRJxNE,My dzieci z Baumgartsbrunn,"Film Agnieszki Blazynskiej

We did this film two years ago. Agnieszka Blazynska has written the comment and it shows her perception of the project. The film has helped us to get 50000 Euro from the ""One Heart for Children"" Foundation for the renovation of the hostels of the students. Which was a central theme of the Aga's film. We've made three language versions of the film: Polish (spoken by Aga), German (spoken by a professional speaker) and English (spoken by Cari)",2007-01-18T02:06:32Z,"['medien', 'ag', 'münster', 'muenster', 'katowice', 'grupa', 'interaktywna', 'namibia', 'polska', 'solar', 'net', 'international', 'palac', 'mlodziezy']",19,en,pl,https://i.ytimg.com/vi/kEOEMPRJxNE/default.jpg,PT20M40S,1936,7,1,public,UCqcBu0YyEJH4vfKR--97cng,Easy Languages,"Easy Languages is a global video and podcast project that brings real-world language to life — as it’s spoken in the streets, at home, and among friends.
Our mission is to make language learning fun, authentic, and accessible by showing people speaking naturally in their everyday environments. 🌍✨
We focus on street interviews and spontaneous conversations, all subtitled in both the original language and English — so you can learn with context and confidence.

The Easy Languages network currently includes 16 YouTube channels in French, Spanish, English, German, Italian, Arabic, Portuguese, Polish, Czech, Russian, Greek, Catalan, Dutch, Turkish, and Qazaq:
Check out all our channels below!  👇

While each of these languages has its own dedicated channel, this main channel features content for language lovers in general — including videos on learning strategies, multilingual themes, and emerging languages that don’t yet have their own home.
",DE,https://yt3.ggpht.com/ytc/AIdro_kx83_wwoCXhqWgBw4RuB95RuL1g8DjNxyIf6aYt-yaPqI=s88-c-k-c0x00ffffff-no-rj,1470000,2728
